id,name,settlement_type,megye,jaras,terulet_hektar,population,lakasok_szama,latitude,longitude,climate_zone,data_source,created_at,updated_at,region_priority
2589,"Székesfehérvár","megyeszékhely, megyei jogú város","Fejér","Székesfehérvári",17089.0,96024,48524,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",9
2590,"Székkutas","község","Csongrád-Csanád","Hódmezővásárhelyi",12561.0,1899,942,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2591,"Szekszárd","megyeszékhely, megyei jogú város",Tolna,"Szekszárdi",9628.0,29707,15978,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",9
2592,Szeleste,"község",Vas,"Sárvári",2075.0,635,278,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2593,"Szelevény","község","Jász-Nagykun-Szolnok","Kunszentmártoni",4539.0,924,593,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2594,"Szellő","község",Baranya,"Pécsváradi",596.0,106,68,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2595,Szemely,"község",Baranya,"Pécsi",947.0,468,191,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2596,Szemenye,"község",Vas,"Vasvári",1180.0,339,187,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2597,Szemere,"község","Borsod-Abaúj-Zemplén",Encsi,2630.0,394,140,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2598,Szendehely,"község","Nógrád","Rétsági",1004.0,1648,668,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2599,"Szendrő","város","Borsod-Abaúj-Zemplén","Edelényi",5356.0,3961,1386,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2600,"Szendrőlád","község","Borsod-Abaúj-Zemplén","Edelényi",1770.0,2231,434,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2601,Szenna,"község",Somogy,"Kaposvári",2698.0,729,284,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2602,Szenta,"község",Somogy,"Csurgói",6447.0,335,153,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2603,Szentantalfa,"község","Veszprém","Balatonfüredi",663.0,512,181,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2604,"Szentbalázs","község",Somogy,"Kaposvári",1214.0,314,113,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2605,"Szentbékkálla","község","Veszprém",Tapolcai,1070.0,189,124,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2606,"Szentborbás","község",Somogy,Barcsi,747.0,102,63,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2607,"Szentdénes","község",Baranya,"Szentlőrinci",1215.0,321,134,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2608,Szentdomonkos,"község",Heves,"Pétervásárai",1840.0,456,208,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2609,Szente,"község","Nógrád","Rétsági",753.0,280,161,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2610,"Szentegát","község",Baranya,"Szigetvári",2778.0,326,148,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2611,Szentendre,"város",Pest,Szentendrei,4382.0,28444,11647,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
2612,Szentes,"város","Csongrád-Csanád",Szentesi,35325.0,24905,12510,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
2613,"Szentgál","község","Veszprém","Veszprémi",9502.0,2631,1006,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2614,"Szentgáloskér","község",Somogy,"Kaposvári",2725.0,472,236,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2615,"Szentgotthárd","város",Vas,"Szentgotthárdi",6773.0,8287,3524,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2616,"Szentgyörgyvár","község",Zala,Keszthelyi,1165.0,363,180,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2617,"Szentgyörgyvölgy","község",Zala,Lenti,2958.0,354,211,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2618,Szentimrefalva,"község","Veszprém","Sümegi",1087.0,166,95,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2619,"Szentistván","nagyközség","Borsod-Abaúj-Zemplén","Mezőkövesdi",5107.0,2357,1112,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2620,"Szentistvánbaksa","község","Borsod-Abaúj-Zemplén","Szikszói",656.0,249,129,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2621,Szentjakabfa,"község","Veszprém","Balatonfüredi",576.0,116,51,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2622,Szentkatalin,"község",Baranya,"Szentlőrinci",1331.0,93,66,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2623,"Szentkirály","község","Bács-Kiskun","Tiszakécskei",10189.0,1874,913,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2624,"Szentkirályszabadja","község","Veszprém","Veszprémi",2238.0,2023,717,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2625,Szentkozmadombja,"község",Zala,Zalaegerszegi,508.0,76,66,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2626,"Szentlászló","község",Baranya,"Szigetvári",1406.0,760,285,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2627,"Szentliszló","község",Zala,Letenyei,689.0,255,130,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2628,"Szentlőrinc","város",Baranya,"Szentlőrinci",2781.0,5986,2548,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2629,"Szentlőrinckáta","község",Pest,"Nagykátai",2015.0,1888,834,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2630,Szentmargitfalva,"község",Zala,Letenyei,312.0,79,65,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2631,"Szentmártonkáta","nagyközség",Pest,"Nagykátai",5218.0,4877,2002,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2632,"Szentpéterfa","község",Vas,Szombathelyi,3124.0,962,385,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2633,"Szentpéterfölde","község",Zala,Zalaegerszegi,1199.0,107,79,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2634,"Szentpéterszeg","község","Hajdú-Bihar","Berettyóújfalui",2551.0,967,471,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2635,"Szentpéterúr","község",Zala,Zalaegerszegi,1596.0,946,408,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2636,"Szenyér","község",Somogy,Marcali,2019.0,299,135,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2637,Szepetnek,"község",Zala,Nagykanizsai,3039.0,1436,547,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2638,Szerecseny,"község","Győr-Moson-Sopron","Téti",1238.0,838,367,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2639,Szeremle,"község","Bács-Kiskun",Bajai,3406.0,1261,610,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2640,Szerencs,"város","Borsod-Abaúj-Zemplén",Szerencsi,3668.0,8360,3776,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2641,Szerep,"község","Hajdú-Bihar","Püspökladányi",5604.0,1438,503,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2642,"Szergény","község",Vas,"Celldömölki",1561.0,249,164,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2643,Szigetbecse,"község",Pest,"Ráckevei",1712.0,1390,630,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2644,"Szigetcsép","község",Pest,"Ráckevei",1820.0,2785,1108,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2645,Szigethalom,"város",Pest,"Szigetszentmiklósi",912.0,18331,6645,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
2646,Szigetmonostor,"község",Pest,Szentendrei,2351.0,2984,1497,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2647,"Szigetszentmárton","község",Pest,"Ráckevei",1073.0,2630,1313,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2648,"Szigetszentmiklós","város",Pest,"Szigetszentmiklósi",4565.0,40069,16656,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
2649,"Szigetújfalu","község",Pest,"Ráckevei",1083.0,2167,930,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2650,"Szigetvár","város",Baranya,"Szigetvári",3952.0,9496,4918,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2651,Szigliget,"község","Veszprém",Tapolcai,3426.0,827,412,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2652,Szihalom,"község",Heves,"Füzesabonyi",3417.0,1992,984,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2653,"Szijártóháza","község",Zala,Lenti,378.0,45,27,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2654,"Szikszó","város","Borsod-Abaúj-Zemplén","Szikszói",3623.0,5455,2119,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2655,Szil,"község","Győr-Moson-Sopron",Csornai,3103.0,1313,600,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2656,"Szilágy","község",Baranya,"Pécsi",1155.0,280,134,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2657,Szilaspogony,"község","Nógrád","Salgótarjáni",1440.0,319,167,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2658,"Szilsárkány","község","Győr-Moson-Sopron",Csornai,1670.0,685,317,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2659,"Szilvágy","község",Zala,Lenti,2427.0,190,93,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2660,"Szilvás","község",Baranya,"Pécsi",604.0,124,57,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2661,"Szilvásvárad","község",Heves,"Bélapátfalvai",3782.0,1376,751,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2662,"Szilvásszentmárton","község",Somogy,"Kaposvári",708.0,176,64,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2663,Szin,"község","Borsod-Abaúj-Zemplén","Edelényi",1810.0,789,241,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2664,Szinpetri,"község","Borsod-Abaúj-Zemplén","Edelényi",971.0,189,99,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2665,"Szirák","község","Nógrád","Pásztói",1909.0,1094,427,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2666,"Szirmabesenyő","nagyközség","Borsod-Abaúj-Zemplén",Miskolci,1575.0,4381,1664,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2667,Szob,"város",Pest,Szobi,1797.0,2491,1101,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2668,Szokolya,"község",Pest,Szobi,5905.0,1940,789,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2669,"Szólád","község",Somogy,"Siófoki",1998.0,524,296,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2670,Szolnok,"megyeszékhely, megyei jogú város","Jász-Nagykun-Szolnok",Szolnoki,18724.0,66426,35959,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",9
2671,Szombathely,"megyeszékhely, megyei jogú város",Vas,Szombathelyi,9870.0,77757,36675,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",9
2672,"Szomód","község","Komárom-Esztergom",Tatai,2839.0,2326,901,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2673,Szomolya,"község","Borsod-Abaúj-Zemplén","Mezőkövesdi",2269.0,1462,706,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2674,Szomor,"község","Komárom-Esztergom","Tatabányai",1319.0,1087,404,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2675,Szorgalmatos,"község","Szabolcs-Szatmár-Bereg","Tiszavasvári",844.0,758,332,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2676,Szorosad,"község",Somogy,Tabi,648.0,102,54,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2677,"Szőc","község","Veszprém",Ajkai,754.0,462,118,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2678,"Szőce","község",Vas,"Körmendi",1871.0,327,219,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2679,"Sződ","község",Pest,"Váci",1354.0,3480,1121,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2680,"Sződliget","nagyközség",Pest,"Váci",731.0,4818,1715,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2681,"Szögliget","község","Borsod-Abaúj-Zemplén","Edelényi",3474.0,515,391,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2682,"Szőke","község",Baranya,"Pécsi",648.0,130,52,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2683,"Szőkéd","község",Baranya,"Pécsi",958.0,348,139,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2684,"Szőkedencs","község",Somogy,Marcali,1869.0,267,189,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2685,"Szőlősardó","község","Borsod-Abaúj-Zemplén","Edelényi",1066.0,101,87,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2686,"Szőlősgyörök","község",Somogy,"Fonyódi",1863.0,1202,605,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2687,"Szörény","község",Baranya,"Szigetvári",441.0,75,33,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2688,"Szúcs","község",Heves,Egri,849.0,351,164,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2689,Szuha,"község","Nógrád","Bátonyterenyei",1756.0,570,373,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2690,"Szuhafő","község","Borsod-Abaúj-Zemplén",Putnoki,1605.0,95,81,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2691,"Szuhakálló","község","Borsod-Abaúj-Zemplén",Kazincbarcikai,696.0,942,378,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2692,Szuhogy,"község","Borsod-Abaúj-Zemplén","Edelényi",1700.0,1005,435,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2693,"Szulimán","község",Baranya,"Szigetvári",1049.0,236,108,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2694,Szulok,"község",Somogy,Barcsi,2791.0,575,291,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2695,"Szurdokpüspöki","község","Nógrád","Pásztói",2670.0,1795,893,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2696,"Szűcsi","község",Heves,Hatvani,1738.0,1426,653,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2697,"Szügy","község","Nógrád",Balassagyarmati,1950.0,1377,518,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2698,"Szűr","község",Baranya,"Mohácsi",784.0,236,122,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2699,Tab,"város",Somogy,Tabi,2586.0,4063,1905,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2700,Tabajd,"község","Fejér",Bicskei,2657.0,978,366,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2701,Tabdi,"község","Bács-Kiskun","Kiskőrösi",2139.0,1013,542,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2702,"Táborfalva","nagyközség",Pest,Dabasi,4205.0,3337,1505,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2703,"Tác","község","Fejér","Székesfehérvári",4569.0,1687,616,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2704,Tagyon,"község","Veszprém","Balatonfüredi",276.0,117,40,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2705,"Tahitótfalu","község",Pest,Szentendrei,3917.0,6228,2428,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2706,"Takácsi","község","Veszprém","Pápai",1913.0,797,355,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2707,"Tákos","község","Szabolcs-Szatmár-Bereg","Vásárosnaményi",1082.0,346,138,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2708,Taksony,"nagyközség",Pest,"Szigetszentmiklósi",2085.0,6882,2537,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2709,"Taktabáj","község","Borsod-Abaúj-Zemplén",Tokaji,1682.0,578,204,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2710,"Taktaharkány","nagyközség","Borsod-Abaúj-Zemplén",Szerencsi,3913.0,3461,1284,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2711,"Taktakenéz","község","Borsod-Abaúj-Zemplén",Szerencsi,1974.0,1098,368,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2712,Taktaszada,"község","Borsod-Abaúj-Zemplén",Szerencsi,2574.0,1755,634,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2713,"Taliándörögd","község","Veszprém",Tapolcai,2807.0,723,316,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2714,"Tállya","község","Borsod-Abaúj-Zemplén",Szerencsi,3796.0,1568,940,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2715,"Tamási","város",Tolna,"Tamási",11195.0,7486,3824,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2716,Tanakajd,"község",Vas,Szombathelyi,1182.0,772,279,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2717,"Táp","község","Győr-Moson-Sopron",Pannonhalmi,1988.0,724,299,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2718,"Tápióbicske","község",Pest,"Nagykátai",4848.0,3596,1503,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2719,"Tápiógyörgye","község",Pest,"Nagykátai",5331.0,3556,1492,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2720,"Tápióság","község",Pest,"Nagykátai",3354.0,2735,1150,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2721,"Tápiószecső","nagyközség",Pest,"Nagykátai",3838.0,6132,2404,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2722,"Tápiószele","város",Pest,"Nagykátai",3699.0,5891,2365,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2723,"Tápiószentmárton","nagyközség",Pest,"Nagykátai",10291.0,5733,2517,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2724,"Tápiószőlős","község",Pest,"Ceglédi",3181.0,2889,1334,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2725,"Táplánszentkereszt","község",Vas,Szombathelyi,2008.0,2617,889,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2726,Tapolca,"város","Veszprém",Tapolcai,6345.0,14006,6888,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
2727,Tapsony,"község",Somogy,Marcali,3161.0,564,375,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2728,"Tápszentmiklós","község","Győr-Moson-Sopron",Pannonhalmi,2075.0,901,343,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
2729,Tar,"község","Nógrád","Pásztói",2734.0,1728,832,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2730,Tarany,"község",Somogy,"Nagyatádi",5468.0,1115,454,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2731,Tarcal,"község","Borsod-Abaúj-Zemplén",Tokaji,5372.0,2611,1261,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2732,Tard,"község","Borsod-Abaúj-Zemplén","Mezőkövesdi",4047.0,1039,561,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
2733,Tardona,"község","Borsod-Abaúj-Zemplén",Kazincbarcikai,1230.0,960,426,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
